SeqId1,SeqId2,LCSTns
seq_140_4,seq_140_11,284228
seq_140_4,seq_140_12,281737
seq_140_4,seq_140_13,284810
seq_140_4,seq_140_14,349431
seq_140_5,seq_140_6,289212
seq_140_5,seq_140_7,287295
seq_140_5,seq_140_8,283375
seq_140_5,seq_140_9,385011
seq_140_5,seq_140_10,286348
seq_140_5,seq_140_11,469408
seq_140_5,seq_140_12,290578
seq_140_5,seq_140_13,286561
seq_140_5,seq_140_14,293261
seq_140_6,seq_140_7,349323
seq_140_6,seq_140_8,380023
seq_140_6,seq_140_9,284376
seq_140_6,seq_140_10,302340
seq_140_6,seq_140_11,307715
seq_140_6,seq_140_12,299339
seq_140_6,seq_140_13,297809
seq_140_6,seq_140_14,321620
seq_140_7,seq_140_8,298419
seq_140_7,seq_140_9,303142
seq_140_7,seq_140_10,304528
seq_140_7,seq_140_11,279812
seq_140_7,seq_140_12,321078
seq_140_7,seq_140_13,301505
seq_140_7,seq_140_14,291669
seq_140_8,seq_140_9,295746
seq_140_8,seq_140_10,298530
seq_140_8,seq_140_11,298013
seq_140_8,seq_140_12,295246
seq_140_8,seq_140_13,297092
seq_140_8,seq_140_14,363132
seq_140_9,seq_140_10,315429
seq_140_9,seq_140_11,309395
seq_140_9,seq_140_12,312709
seq_140_9,seq_140_13,303419
seq_140_9,seq_140_14,303655
seq_140_10,seq_140_11,322549
seq_140_10,seq_140_12,298552
seq_140_10,seq_140_13,304097
seq_140_10,seq_140_14,302493
seq_140_11,seq_140_12,293186
seq_140_11,seq_140_13,303270
seq_140_11,seq_140_14,352273
seq_140_12,seq_140_13,439919
seq_140_12,seq_140_14,486647
seq_140_13,seq_140_14,417131
seq_150_0,seq_150_1,346332
seq_150_0,seq_150_2,393910
seq_150_0,seq_150_3,344641
seq_150_0,seq_150_4,398289
seq_150_0,seq_150_5,354310
seq_150_0,seq_150_6,346903
seq_150_0,seq_150_7,336819
seq_150_0,seq_150_8,339617
seq_150_0,seq_150_9,338467
seq_150_0,seq_150_10,343637
seq_150_0,seq_150_11,351600
seq_150_0,seq_150_12,317814
seq_150_0,seq_150_13,364022
seq_150_0,seq_150_14,331209
seq_150_1,seq_150_2,380226
seq_150_1,seq_150_3,490909
seq_150_1,seq_150_4,405146
seq_150_1,seq_150_5,320611
seq_150_1,seq_150_6,321175
seq_150_1,seq_150_7,315908
seq_150_1,seq_150_8,322148
seq_150_1,seq_150_9,332025
seq_150_1,seq_150_10,314151
seq_150_1,seq_150_11,330475
seq_150_1,seq_150_12,327184
seq_150_1,seq_150_13,483097
seq_150_1,seq_150_14,503723
seq_150_2,seq_150_3,522240
seq_150_2,seq_150_4,511120
seq_150_2,seq_150_5,516652
seq_150_2,seq_150_6,554817
seq_150_2,seq_150_7,491628
seq_150_2,seq_150_8,513381
seq_150_2,seq_150_9,530553
seq_150_2,seq_150_10,515610
seq_150_2,seq_150_11,511252
seq_150_2,seq_150_12,455295
seq_150_2,seq_150_13,491603
seq_150_2,seq_150_14,540238
seq_150_3,seq_150_4,537288
seq_150_3,seq_150_5,501038
seq_150_3,seq_150_6,509711
seq_150_3,seq_150_7,539047
seq_150_3,seq_150_8,520583
seq_150_3,seq_150_9,524578
seq_150_3,seq_150_10,473071
seq_150_3,seq_150_11,308036
seq_150_3,seq_150_12,301898
seq_150_3,seq_150_13,319972
seq_150_3,seq_150_14,307187
seq_150_4,seq_150_5,304588
seq_150_4,seq_150_6,297705
seq_150_4,seq_150_7,301743
seq_150_4,seq_150_8,308927
seq_150_4,seq_150_9,309615
seq_150_4,seq_150_10,357024
seq_150_4,seq_150_11,464609
seq_150_4,seq_150_12,467490
seq_150_4,seq_150_13,493400
seq_150_4,seq_150_14,500536
seq_150_5,seq_150_6,499215
seq_150_5,seq_150_7,518640
seq_150_5,seq_150_8,506201
seq_150_5,seq_150_9,489785
seq_150_5,seq_150_10,500155
seq_150_5,seq_150_11,499573
seq_150_5,seq_150_12,527067
seq_150_5,seq_150_13,513728
seq_150_5,seq_150_14,503293
seq_150_6,seq_150_7,494792
seq_150_6,seq_150_8,491692
seq_150_6,seq_150_9,453909
seq_150_6,seq_150_10,477641
seq_150_6,seq_150_11,555402
seq_150_6,seq_150_12,831484
seq_150_6,seq_150_13,528087
seq_150_6,seq_150_14,479693
seq_150_7,seq_150_8,350524
seq_150_7,seq_150_9,322001
seq_150_7,seq_150_10,333662
seq_150_7,seq_150_11,329362
seq_150_7,seq_150_12,337639
seq_150_7,seq_150_13,340882
seq_150_7,seq_150_14,339706
seq_150_8,seq_150_9,338611
seq_150_8,seq_150_10,349755
seq_150_8,seq_150_11,432392
seq_150_8,seq_150_12,348187
seq_150_8,seq_150_13,345882
seq_150_8,seq_150_14,385669
seq_150_9,seq_150_10,453718
seq_150_9,seq_150_11,511525
seq_150_9,seq_150_12,358033
seq_150_9,seq_150_13,361468
seq_150_9,seq_150_14,359078
seq_150_10,seq_150_11,583326
seq_150_10,seq_150_12,580615
seq_150_10,seq_150_13,520884
seq_150_10,seq_150_14,551823
seq_150_11,seq_150_12,549665
seq_150_11,seq_150_13,521315
seq_150_11,seq_150_14,498921
seq_150_12,seq_150_13,412504
seq_150_12,seq_150_14,360555
seq_150_13,seq_150_14,345002
seq_160_0,seq_160_1,544223
seq_160_0,seq_160_2,595272
seq_160_0,seq_160_3,420694
seq_160_0,seq_160_4,413295
seq_160_0,seq_160_5,404512
seq_160_0,seq_160_6,409754
seq_160_0,seq_160_7,400508
seq_160_0,seq_160_8,384701
seq_160_0,seq_160_9,387022
seq_160_0,seq_160_10,393345
seq_160_0,seq_160_11,395810
seq_160_0,seq_160_12,497275
seq_160_0,seq_160_13,480313
seq_160_0,seq_160_14,516357
seq_160_1,seq_160_2,404372
seq_160_1,seq_160_3,385179
seq_160_1,seq_160_4,391250
seq_160_1,seq_160_5,384794
seq_160_1,seq_160_6,421222
seq_160_1,seq_160_7,437139
seq_160_1,seq_160_8,402441
seq_160_1,seq_160_9,408171
seq_160_1,seq_160_10,480788
seq_160_1,seq_160_11,641756
seq_160_1,seq_160_12,426072
seq_160_1,seq_160_13,412536
seq_160_1,seq_160_14,432702
seq_160_2,seq_160_3,524265
seq_160_2,seq_160_4,424440
seq_160_2,seq_160_5,410443
seq_160_2,seq_160_6,408404
seq_160_2,seq_160_7,408143
seq_160_2,seq_160_8,403469
seq_160_2,seq_160_9,430587
seq_160_2,seq_160_10,398113
seq_160_2,seq_160_11,427161
seq_160_2,seq_160_12,605232
seq_160_2,seq_160_13,636301
seq_160_2,seq_160_14,552943
seq_160_3,seq_160_4,406195
seq_160_3,seq_160_5,409490
seq_160_3,seq_160_6,406541
seq_160_3,seq_160_7,398056
seq_160_3,seq_160_8,426049
seq_160_3,seq_160_9,413178
seq_160_3,seq_160_10,401393
seq_160_3,seq_160_11,391909
seq_160_3,seq_160_12,387692
seq_160_3,seq_160_13,490646
seq_160_3,seq_160_14,406015
seq_160_4,seq_160_5,406205
seq_160_4,seq_160_6,467430
seq_160_4,seq_160_7,408980
seq_160_4,seq_160_8,466555
seq_160_4,seq_160_9,405925
seq_160_4,seq_160_10,412044
seq_160_4,seq_160_11,403495
seq_160_4,seq_160_12,401241
seq_160_4,seq_160_13,440966
seq_160_4,seq_160_14,599867
seq_160_5,seq_160_6,636436
seq_160_5,seq_160_7,599024
seq_160_5,seq_160_8,637309
seq_160_5,seq_160_9,632906
seq_160_5,seq_160_10,580662
seq_160_5,seq_160_11,596300
seq_160_5,seq_160_12,598144
seq_160_5,seq_160_13,626426
seq_160_5,seq_160_14,596800
seq_160_6,seq_160_7,546649
seq_160_6,seq_160_8,586252
seq_160_6,seq_160_9,627350
seq_160_6,seq_160_10,608740
seq_160_6,seq_160_11,615258
seq_160_6,seq_160_12,579693
seq_160_6,seq_160_13,561668
seq_160_6,seq_160_14,389576
seq_160_7,seq_160_8,460515
seq_160_7,seq_160_9,597753
seq_160_7,seq_160_10,638852
seq_160_7,seq_160_11,586088
seq_160_7,seq_160_12,559859
seq_160_7,seq_160_13,364548
seq_160_7,seq_160_14,367949
seq_160_8,seq_160_9,382678
seq_160_8,seq_160_10,481116
seq_160_8,seq_160_11,383506
seq_160_8,seq_160_12,364300
seq_160_8,seq_160_13,556876
seq_160_8,seq_160_14,562822
seq_160_9,seq_160_10,569456
seq_160_9,seq_160_11,565775
seq_160_9,seq_160_12,599907
seq_160_9,seq_160_13,586850
seq_160_9,seq_160_14,577684
seq_160_10,seq_160_11,579460
seq_160_10,seq_160_12,18739167
seq_160_10,seq_160_13,688109
seq_160_10,seq_160_14,641575
seq_160_11,seq_160_12,592795
seq_160_11,seq_160_13,455815
seq_160_11,seq_160_14,395519
seq_160_12,seq_160_13,464560
seq_160_12,seq_160_14,419986
seq_160_13,seq_160_14,466161
seq_170_0,seq_170_1,481872
seq_170_0,seq_170_2,453830
seq_170_0,seq_170_3,459795
seq_170_0,seq_170_4,460473
seq_170_0,seq_170_5,461949
seq_170_0,seq_170_6,530861
seq_170_0,seq_170_7,479375
seq_170_0,seq_170_8,490385
seq_170_0,seq_170_9,466903
seq_170_0,seq_170_10,465262
seq_170_0,seq_170_11,450036
seq_170_0,seq_170_12,449612
seq_170_0,seq_170_13,580961
seq_170_0,seq_170_14,470610
seq_170_1,seq_170_2,475004
seq_170_1,seq_170_3,461835
seq_170_1,seq_170_4,467563
seq_170_1,seq_170_5,476424
seq_170_1,seq_170_6,463816
seq_170_1,seq_170_7,469464
seq_170_1,seq_170_8,701238
seq_170_1,seq_170_9,640618
seq_170_1,seq_170_10,466916
seq_170_1,seq_170_11,480813
seq_170_1,seq_170_12,433383
seq_170_1,seq_170_13,445505
seq_170_1,seq_170_14,474971
seq_170_2,seq_170_3,543598
seq_170_2,seq_170_4,460324
seq_170_2,seq_170_5,462811
seq_170_2,seq_170_6,470965
seq_170_2,seq_170_7,459284
seq_170_2,seq_170_8,451487
seq_170_2,seq_170_9,528825
seq_170_2,seq_170_10,472674
seq_170_2,seq_170_11,572294
seq_170_2,seq_170_12,460984
seq_170_2,seq_170_13,468042
seq_170_2,seq_170_14,480354
seq_170_3,seq_170_4,503100
seq_170_3,seq_170_5,490132
seq_170_3,seq_170_6,656336
seq_170_3,seq_170_7,492906
seq_170_3,seq_170_8,547244
seq_170_3,seq_170_9,572803
seq_170_3,seq_170_10,603367
seq_170_3,seq_170_11,456920
seq_170_3,seq_170_12,457363
seq_170_3,seq_170_13,479665
seq_170_3,seq_170_14,492518
seq_170_4,seq_170_5,491781
seq_170_4,seq_170_6,486000
seq_170_4,seq_170_7,500647
seq_170_4,seq_170_8,510254
seq_170_4,seq_170_9,496161
seq_170_4,seq_170_10,527028
seq_170_4,seq_170_11,590245
seq_170_4,seq_170_12,488448
seq_170_4,seq_170_13,499900
seq_170_4,seq_170_14,538717
seq_170_5,seq_170_6,471574
seq_170_5,seq_170_7,484369
seq_170_5,seq_170_8,475116
seq_170_5,seq_170_9,486051
seq_170_5,seq_170_10,520402
seq_170_5,seq_170_11,499355
seq_170_5,seq_170_12,487456
seq_170_5,seq_170_13,498910
seq_170_5,seq_170_14,479765
seq_170_6,seq_170_7,734616
seq_170_6,seq_170_8,666562
seq_170_6,seq_170_9,766372
seq_170_6,seq_170_10,471635
seq_170_6,seq_170_11,452645
seq_170_6,seq_170_12,460080
seq_170_6,seq_170_13,736508
seq_170_6,seq_170_14,716899
seq_170_7,seq_170_8,702043
seq_170_7,seq_170_9,713802
seq_170_7,seq_170_10,690953
seq_170_7,seq_170_11,431338
seq_170_7,seq_170_12,434666
seq_170_7,seq_170_13,450957
seq_170_7,seq_170_14,444549
seq_170_8,seq_170_9,472262
seq_170_8,seq_170_10,441944
seq_170_8,seq_170_11,433651
seq_170_8,seq_170_12,447410
seq_170_8,seq_170_13,444140
seq_170_8,seq_170_14,434397
seq_170_9,seq_170_10,442484
seq_170_9,seq_170_11,437842
seq_170_9,seq_170_12,430032
seq_170_9,seq_170_13,419609
seq_170_9,seq_170_14,420641
seq_170_10,seq_170_11,435204
seq_170_10,seq_170_12,487942
seq_170_10,seq_170_13,655081
seq_170_10,seq_170_14,646640
seq_170_11,seq_170_12,652154
seq_170_11,seq_170_13,620414
seq_170_11,seq_170_14,676400
seq_170_12,seq_170_13,701148
seq_170_12,seq_170_14,683384
seq_170_13,seq_170_14,667432
seq_180_0,seq_180_1,840393
seq_180_0,seq_180_2,768155
seq_180_0,seq_180_3,768302
seq_180_0,seq_180_4,769567
seq_180_0,seq_180_5,761723
seq_180_0,seq_180_6,761798
seq_180_0,seq_180_7,752978
seq_180_0,seq_180_8,800631
seq_180_0,seq_180_9,774577
seq_180_0,seq_180_10,749858
seq_180_0,seq_180_11,790324
seq_180_0,seq_180_12,770073
seq_180_0,seq_180_13,785936
seq_180_0,seq_180_14,813862
seq_180_1,seq_180_2,759865
seq_180_1,seq_180_3,767131
seq_180_1,seq_180_4,778434
seq_180_1,seq_180_5,737112
seq_180_1,seq_180_6,785235
seq_180_1,seq_180_7,784793
seq_180_1,seq_180_8,699125
seq_180_1,seq_180_9,843759
seq_180_1,seq_180_10,792379
seq_180_1,seq_180_11,829880
seq_180_1,seq_180_12,831929
seq_180_1,seq_180_13,782768
seq_180_1,seq_180_14,767467
seq_180_2,seq_180_3,767085
seq_180_2,seq_180_4,850823
seq_180_2,seq_180_5,845574
seq_180_2,seq_180_6,786955
seq_180_2,seq_180_7,760601
seq_180_2,seq_180_8,715130
seq_180_2,seq_180_9,868506
seq_180_2,seq_180_10,846059
seq_180_2,seq_180_11,862294
seq_180_2,seq_180_12,751738
seq_180_2,seq_180_13,774219
seq_180_2,seq_180_14,686895
seq_180_3,seq_180_4,813467
seq_180_3,seq_180_5,832728
seq_180_3,seq_180_6,800292
seq_180_3,seq_180_7,822055
seq_180_3,seq_180_8,819620
seq_180_3,seq_180_9,819882
seq_180_3,seq_180_10,897775
seq_180_3,seq_180_11,834138
seq_180_3,seq_180_12,801105
seq_180_3,seq_180_13,520438
seq_180_3,seq_180_14,516774
seq_180_4,seq_180_5,557394
seq_180_4,seq_180_6,537638
seq_180_4,seq_180_7,545290
seq_180_4,seq_180_8,582236
seq_180_4,seq_180_9,521344
seq_180_4,seq_180_10,512136
seq_180_4,seq_180_11,522044
seq_180_4,seq_180_12,545555
seq_180_4,seq_180_13,523076
seq_180_4,seq_180_14,519921
seq_180_5,seq_180_6,505688
seq_180_5,seq_180_7,493510
seq_180_5,seq_180_8,496259
seq_180_5,seq_180_9,536746
seq_180_5,seq_180_10,536255
seq_180_5,seq_180_11,520138
seq_180_5,seq_180_12,524654
seq_180_5,seq_180_13,497959
seq_180_5,seq_180_14,517786
seq_180_6,seq_180_7,555761
seq_180_6,seq_180_8,495419
seq_180_6,seq_180_9,490233
seq_180_6,seq_180_10,496735
seq_180_6,seq_180_11,501847
seq_180_6,seq_180_12,462759
seq_180_6,seq_180_13,461102
seq_180_6,seq_180_14,463108
seq_180_7,seq_180_8,499377
seq_180_7,seq_180_9,478074
seq_180_7,seq_180_10,499856
seq_180_7,seq_180_11,465831
seq_180_7,seq_180_12,463522
seq_180_7,seq_180_13,469482
seq_180_7,seq_180_14,467310
seq_180_8,seq_180_9,470309
seq_180_8,seq_180_10,468973
seq_180_8,seq_180_11,479017
seq_180_8,seq_180_12,483077
seq_180_8,seq_180_13,682298
seq_180_8,seq_180_14,456013
seq_180_9,seq_180_10,483265
seq_180_9,seq_180_11,477664
seq_180_9,seq_180_12,466872
seq_180_9,seq_180_13,478488
seq_180_9,seq_180_14,466003
seq_180_10,seq_180_11,472701
seq_180_10,seq_180_12,571650
seq_180_10,seq_180_13,480565
seq_180_10,seq_180_14,575467
seq_180_11,seq_180_12,462722
seq_180_11,seq_180_13,477369
seq_180_11,seq_180_14,461705
seq_180_12,seq_180_13,463251
seq_180_12,seq_180_14,460969
seq_180_13,seq_180_14,448717
seq_190_0,seq_190_1,526418
seq_190_0,seq_190_2,525143
seq_190_0,seq_190_3,603440
seq_190_0,seq_190_4,517555
seq_190_0,seq_190_5,516445
seq_190_0,seq_190_6,514858
seq_190_0,seq_190_7,527817
seq_190_0,seq_190_8,488632
seq_190_0,seq_190_9,482566
seq_190_0,seq_190_10,520711
seq_190_0,seq_190_11,496436
seq_190_0,seq_190_12,487988
seq_190_0,seq_190_13,482765
seq_190_0,seq_190_14,491729
seq_190_1,seq_190_2,497189
seq_190_1,seq_190_3,545974
seq_190_1,seq_190_4,500634
seq_190_1,seq_190_5,489796
seq_190_1,seq_190_6,497012
seq_190_1,seq_190_7,502851
seq_190_1,seq_190_8,490131
seq_190_1,seq_190_9,472059
seq_190_1,seq_190_10,489325
seq_190_1,seq_190_11,506767
seq_190_1,seq_190_12,469947
seq_190_1,seq_190_13,464784
seq_190_1,seq_190_14,465226
seq_190_2,seq_190_3,516160
seq_190_2,seq_190_4,704644
seq_190_2,seq_190_5,513084
seq_190_2,seq_190_6,493579
seq_190_2,seq_190_7,564696
seq_190_2,seq_190_8,533982
seq_190_2,seq_190_9,509524
seq_190_2,seq_190_10,519134
seq_190_2,seq_190_11,529858
seq_190_2,seq_190_12,527214
seq_190_2,seq_190_13,504089
seq_190_2,seq_190_14,514683
seq_190_3,seq_190_4,514857
seq_190_3,seq_190_5,520210
seq_190_3,seq_190_6,702816
seq_190_3,seq_190_7,542514
seq_190_3,seq_190_8,490900
seq_190_3,seq_190_9,603281
seq_190_3,seq_190_10,503928
seq_190_3,seq_190_11,520417
seq_190_3,seq_190_12,513601
seq_190_3,seq_190_13,491421
seq_190_3,seq_190_14,508886
seq_190_4,seq_190_5,542826
seq_190_4,seq_190_6,522576
seq_190_4,seq_190_7,578940
seq_190_4,seq_190_8,561250
seq_190_4,seq_190_9,526999
seq_190_4,seq_190_10,515506
seq_190_4,seq_190_11,523010
seq_190_4,seq_190_12,625498
seq_190_4,seq_190_13,522413
seq_190_4,seq_190_14,522931
seq_190_5,seq_190_6,512373
seq_190_5,seq_190_7,530390
seq_190_5,seq_190_8,514370
seq_190_5,seq_190_9,506468
seq_190_5,seq_190_10,531564
seq_190_5,seq_190_11,546166
seq_190_5,seq_190_12,517303
seq_190_5,seq_190_13,525297
seq_190_5,seq_190_14,523084
seq_190_6,seq_190_7,534091
seq_190_6,seq_190_8,540516
seq_190_6,seq_190_9,520639
seq_190_6,seq_190_10,512934
seq_190_6,seq_190_11,523534
seq_190_6,seq_190_12,517466
seq_190_6,seq_190_13,516056
seq_190_6,seq_190_14,520867
seq_190_7,seq_190_8,533162
seq_190_7,seq_190_9,545999
seq_190_7,seq_190_10,705332
seq_190_7,seq_190_11,531926
seq_190_7,seq_190_12,519112
seq_190_7,seq_190_13,512271
seq_190_7,seq_190_14,540408
seq_190_8,seq_190_9,541422
seq_190_8,seq_190_10,510444
seq_190_8,seq_190_11,519463
seq_190_8,seq_190_12,511788
seq_190_8,seq_190_13,513807
seq_190_8,seq_190_14,514722
seq_190_9,seq_190_10,551829
seq_190_9,seq_190_11,513399
seq_190_9,seq_190_12,627164
seq_190_9,seq_190_13,507822
seq_190_9,seq_190_14,507171
seq_190_10,seq_190_11,622084
seq_190_10,seq_190_12,524722
seq_190_10,seq_190_13,506004
seq_190_10,seq_190_14,517039
seq_190_11,seq_190_12,520217
seq_190_11,seq_190_13,513393
seq_190_11,seq_190_14,522482
seq_190_12,seq_190_13,539143
seq_190_12,seq_190_14,509603
seq_190_13,seq_190_14,502838
seq_200_0,seq_200_1,600948
seq_200_0,seq_200_2,576252
seq_200_0,seq_200_3,571674
seq_200_0,seq_200_4,544825
seq_200_0,seq_200_5,554650
seq_200_0,seq_200_6,541948
seq_200_0,seq_200_7,536682
seq_200_0,seq_200_8,574177
seq_200_0,seq_200_9,551629
seq_200_0,seq_200_10,556207
seq_200_0,seq_200_11,595748
seq_200_0,seq_200_12,547461
seq_200_0,seq_200_13,560866
seq_200_0,seq_200_14,551268
seq_200_1,seq_200_2,563954
seq_200_1,seq_200_3,611627
seq_200_1,seq_200_4,573239
seq_200_1,seq_200_5,539033
seq_200_1,seq_200_6,538936
seq_200_1,seq_200_7,542495
seq_200_1,seq_200_8,542127
seq_200_1,seq_200_9,526859
seq_200_1,seq_200_10,548682
seq_200_1,seq_200_11,522803
seq_200_1,seq_200_12,536418
seq_200_1,seq_200_13,506660
seq_200_1,seq_200_14,509666
seq_200_2,seq_200_3,490103
seq_200_2,seq_200_4,500634
seq_200_2,seq_200_5,495583
seq_200_2,seq_200_6,505394
seq_200_2,seq_200_7,497322
seq_200_2,seq_200_8,497369
seq_200_2,seq_200_9,506091
seq_200_2,seq_200_10,509304
seq_200_2,seq_200_11,544889
seq_200_2,seq_200_12,541455
seq_200_2,seq_200_13,510932
seq_200_2,seq_200_14,545812
seq_200_3,seq_200_4,508644
seq_200_3,seq_200_5,492384
seq_200_3,seq_200_6,525839
seq_200_3,seq_200_7,513880
seq_200_3,seq_200_8,516844
seq_200_3,seq_200_9,532146
seq_200_3,seq_200_10,561520
seq_200_3,seq_200_11,879909
seq_200_3,seq_200_12,859901
seq_200_3,seq_200_13,526840
seq_200_3,seq_200_14,584890
seq_200_4,seq_200_5,557199
seq_200_4,seq_200_6,545780
seq_200_4,seq_200_7,554957
seq_200_4,seq_200_8,552841
seq_200_4,seq_200_9,550110
seq_200_4,seq_200_10,549503
seq_200_4,seq_200_11,593757
seq_200_4,seq_200_12,555776
seq_200_4,seq_200_13,555590
seq_200_4,seq_200_14,559752
seq_200_5,seq_200_6,547874
seq_200_5,seq_200_7,541570
seq_200_5,seq_200_8,554907
seq_200_5,seq_200_9,551707
seq_200_5,seq_200_10,548058
seq_200_5,seq_200_11,547090
seq_200_5,seq_200_12,546185
seq_200_5,seq_200_13,564879
seq_200_5,seq_200_14,630379
seq_200_6,seq_200_7,548730
seq_200_6,seq_200_8,544720
seq_200_6,seq_200_9,571399
seq_200_6,seq_200_10,565307
seq_200_6,seq_200_11,563364
seq_200_6,seq_200_12,629487
seq_200_6,seq_200_13,582700
seq_200_6,seq_200_14,586578
seq_200_7,seq_200_8,535762
seq_200_7,seq_200_9,558984
seq_200_7,seq_200_10,567748
seq_200_7,seq_200_11,584330
seq_200_7,seq_200_12,661575
seq_200_7,seq_200_13,579867
seq_200_7,seq_200_14,583691
seq_200_8,seq_200_9,593085
seq_200_8,seq_200_10,583083
seq_200_8,seq_200_11,575797
seq_200_8,seq_200_12,564417
seq_200_8,seq_200_13,589442
seq_200_8,seq_200_14,580145
seq_200_9,seq_200_10,593027
seq_200_9,seq_200_11,573504
seq_200_9,seq_200_12,577384
seq_200_9,seq_200_13,581284
seq_200_9,seq_200_14,578603
seq_200_10,seq_200_11,591447
seq_200_10,seq_200_12,575542
seq_200_10,seq_200_13,597974
seq_200_10,seq_200_14,590713
seq_200_11,seq_200_12,570350
seq_200_11,seq_200_13,580332
seq_200_11,seq_200_14,587839
seq_200_12,seq_200_13,595344
seq_200_12,seq_200_14,620632
seq_200_13,seq_200_14,571574
seq_210_0,seq_210_1,622587
seq_210_0,seq_210_2,636967
seq_210_0,seq_210_3,644965
seq_210_0,seq_210_4,629455
seq_210_0,seq_210_5,613155
seq_210_0,seq_210_6,641447
seq_210_0,seq_210_7,638944
seq_210_0,seq_210_8,636817
seq_210_0,seq_210_9,653510
seq_210_0,seq_210_10,625707
seq_210_0,seq_210_11,632081
seq_210_0,seq_210_12,633230
seq_210_0,seq_210_13,594344
seq_210_0,seq_210_14,624574
seq_210_1,seq_210_2,641019
seq_210_1,seq_210_3,626691
seq_210_1,seq_210_4,618450
seq_210_1,seq_210_5,625697
seq_210_1,seq_210_6,638978
seq_210_1,seq_210_7,667793
seq_210_1,seq_210_8,614635
seq_210_1,seq_210_9,597578
seq_210_1,seq_210_10,669386
seq_210_1,seq_210_11,622819
seq_210_1,seq_210_12,629553
seq_210_1,seq_210_13,624415
seq_210_1,seq_210_14,639897
seq_210_2,seq_210_3,623461
seq_210_2,seq_210_4,596301
seq_210_2,seq_210_5,606803
seq_210_2,seq_210_6,772413
seq_210_2,seq_210_7,686290
seq_210_2,seq_210_8,629768
seq_210_2,seq_210_9,599684
seq_210_2,seq_210_10,597133
seq_210_2,seq_210_11,616102
seq_210_2,seq_210_12,608078
seq_210_2,seq_210_13,618675
seq_210_2,seq_210_14,581033
seq_210_3,seq_210_4,563727
seq_210_3,seq_210_5,548836
seq_210_3,seq_210_6,554969
seq_210_3,seq_210_7,610683
seq_210_3,seq_210_8,619236
seq_210_3,seq_210_9,607746
seq_210_3,seq_210_10,618233
seq_210_3,seq_210_11,574357
seq_210_3,seq_210_12,599188
seq_210_3,seq_210_13,598777
seq_210_3,seq_210_14,568757
seq_210_4,seq_210_5,580303
seq_210_4,seq_210_6,547319
seq_210_4,seq_210_7,595715
seq_210_4,seq_210_8,764913
seq_210_4,seq_210_9,608653
seq_210_4,seq_210_10,588903
seq_210_4,seq_210_11,656252
seq_210_4,seq_210_12,605056
seq_210_4,seq_210_13,573147
seq_210_4,seq_210_14,579421
seq_210_5,seq_210_6,577445
seq_210_5,seq_210_7,599195
seq_210_5,seq_210_8,550979
seq_210_5,seq_210_9,557610
seq_210_5,seq_210_10,550322
seq_210_5,seq_210_11,554166
seq_210_5,seq_210_12,547637
seq_210_5,seq_210_13,541290
seq_210_5,seq_210_14,548653
seq_210_6,seq_210_7,556539
seq_210_6,seq_210_8,561688
seq_210_6,seq_210_9,622348
seq_210_6,seq_210_10,569727
seq_210_6,seq_210_11,549501
seq_210_6,seq_210_12,542947
seq_210_6,seq_210_13,546116
seq_210_6,seq_210_14,551564
seq_210_7,seq_210_8,579244
seq_210_7,seq_210_9,556941
seq_210_7,seq_210_10,545629
seq_210_7,seq_210_11,549913
seq_210_7,seq_210_12,538442
seq_210_7,seq_210_13,557241
seq_210_7,seq_210_14,568304
seq_210_8,seq_210_9,551532
seq_210_8,seq_210_10,550794
seq_210_8,seq_210_11,561411
seq_210_8,seq_210_12,545455
seq_210_8,seq_210_13,551522
seq_210_8,seq_210_14,563223
seq_210_9,seq_210_10,615529
seq_210_9,seq_210_11,558173
seq_210_9,seq_210_12,556492
seq_210_9,seq_210_13,559459
seq_210_9,seq_210_14,554526
seq_210_10,seq_210_11,563366
seq_210_10,seq_210_12,549843
seq_210_10,seq_210_13,585071
seq_210_10,seq_210_14,555407
seq_210_11,seq_210_12,543649
seq_210_11,seq_210_13,538865
seq_210_11,seq_210_14,572433
seq_210_12,seq_210_13,553114
seq_210_12,seq_210_14,597815
seq_210_13,seq_210_14,582414
seq_220_0,seq_220_1,714219
seq_220_0,seq_220_2,638108
seq_220_0,seq_220_3,627388
seq_220_0,seq_220_4,639938
seq_220_0,seq_220_5,663010
seq_220_0,seq_220_6,692477
seq_220_0,seq_220_7,991874
seq_220_0,seq_220_8,677412
seq_220_0,seq_220_9,703377
seq_220_0,seq_220_10,664048
seq_220_0,seq_220_11,662408
seq_220_0,seq_220_12,670815
seq_220_0,seq_220_13,677137
seq_220_0,seq_220_14,685838
seq_220_1,seq_220_2,662823
seq_220_1,seq_220_3,656565
seq_220_1,seq_220_4,683293
seq_220_1,seq_220_5,671730
seq_220_1,seq_220_6,663887
seq_220_1,seq_220_7,661296
seq_220_1,seq_220_8,681536
seq_220_1,seq_220_9,687583
seq_220_1,seq_220_10,679775
seq_220_1,seq_220_11,657136
seq_220_1,seq_220_12,706824
seq_220_1,seq_220_13,714255
seq_220_1,seq_220_14,688028
seq_220_2,seq_220_3,650651
seq_220_2,seq_220_4,665927
seq_220_2,seq_220_5,690402
seq_220_2,seq_220_6,990956
seq_220_2,seq_220_7,711520
seq_220_2,seq_220_8,684158
seq_220_2,seq_220_9,656839
seq_220_2,seq_220_10,742144
seq_220_2,seq_220_11,688323
seq_220_2,seq_220_12,690255
seq_220_2,seq_220_13,691993
