SeqId1,SeqId2,LCSTns
seq_150_1,seq_150_5,111946
seq_150_1,seq_150_6,127795
seq_150_1,seq_150_7,312538
seq_150_1,seq_150_8,119614
seq_150_1,seq_150_9,108289
seq_150_1,seq_150_10,100760
seq_150_1,seq_150_11,108169
seq_150_1,seq_150_12,113133
seq_150_1,seq_150_13,102572
seq_150_1,seq_150_14,103842
seq_150_2,seq_150_3,102408
seq_150_2,seq_150_4,92011
seq_150_2,seq_150_5,88545
seq_150_2,seq_150_6,89423
seq_150_2,seq_150_7,99486
seq_150_2,seq_150_8,112511
seq_150_2,seq_150_9,92751
seq_150_2,seq_150_10,108955
seq_150_2,seq_150_11,91921
seq_150_2,seq_150_12,93498
seq_150_2,seq_150_13,89434
seq_150_2,seq_150_14,127527
seq_150_3,seq_150_4,93637
seq_150_3,seq_150_5,90784
seq_150_3,seq_150_6,90552
seq_150_3,seq_150_7,92800
seq_150_3,seq_150_8,92430
seq_150_3,seq_150_9,92711
seq_150_3,seq_150_10,91146
seq_150_3,seq_150_11,89876
seq_150_3,seq_150_12,113292
seq_150_3,seq_150_13,89243
seq_150_3,seq_150_14,89762
seq_150_4,seq_150_5,90345
seq_150_4,seq_150_6,94364
seq_150_4,seq_150_7,92249
seq_150_4,seq_150_8,91974
seq_150_4,seq_150_9,89146
seq_150_4,seq_150_10,105349
seq_150_4,seq_150_11,102962
seq_150_4,seq_150_12,138943
seq_150_4,seq_150_13,121742
seq_150_4,seq_150_14,112040
seq_150_5,seq_150_6,106458
seq_150_5,seq_150_7,145556
seq_150_5,seq_150_8,105371
seq_150_5,seq_150_9,122176
seq_150_5,seq_150_10,103963
seq_150_5,seq_150_11,105283
seq_150_5,seq_150_12,104965
seq_150_5,seq_150_13,147128
seq_150_5,seq_150_14,105140
seq_150_6,seq_150_7,138684
seq_150_6,seq_150_8,135857
seq_150_6,seq_150_9,104496
seq_150_6,seq_150_10,105972
seq_150_6,seq_150_11,169626
seq_150_6,seq_150_12,127775
seq_150_6,seq_150_13,133991
seq_150_6,seq_150_14,117203
seq_150_7,seq_150_8,149280
seq_150_7,seq_150_9,104117
seq_150_7,seq_150_10,104642
seq_150_7,seq_150_11,145789
seq_150_7,seq_150_12,107430
seq_150_7,seq_150_13,118794
seq_150_7,seq_150_14,144515
seq_150_8,seq_150_9,104853
seq_150_8,seq_150_10,104789
seq_150_8,seq_150_11,104841
seq_150_8,seq_150_12,133806
seq_150_8,seq_150_13,101482
seq_150_8,seq_150_14,160451
seq_150_9,seq_150_10,104842
seq_150_9,seq_150_11,110400
seq_150_9,seq_150_12,112504
seq_150_9,seq_150_13,102087
seq_150_9,seq_150_14,104345
seq_150_10,seq_150_11,103968
seq_150_10,seq_150_12,102907
seq_150_10,seq_150_13,112440
seq_150_10,seq_150_14,147756
seq_150_11,seq_150_12,126844
seq_150_11,seq_150_13,136351
seq_150_11,seq_150_14,163271
seq_150_12,seq_150_13,1463437
seq_150_12,seq_150_14,161876
seq_150_13,seq_150_14,156801
seq_160_0,seq_160_1,168349
seq_160_0,seq_160_2,158932
seq_160_0,seq_160_3,154580
seq_160_0,seq_160_4,200221
seq_160_0,seq_160_5,117655
seq_160_0,seq_160_6,129480
seq_160_0,seq_160_7,170314
seq_160_0,seq_160_8,158459
seq_160_0,seq_160_9,161958
seq_160_0,seq_160_10,120134
seq_160_0,seq_160_11,116443
seq_160_0,seq_160_12,116779
seq_160_0,seq_160_13,115296
seq_160_0,seq_160_14,120532
seq_160_1,seq_160_2,162176
seq_160_1,seq_160_3,160007
seq_160_1,seq_160_4,156989
seq_160_1,seq_160_5,157501
seq_160_1,seq_160_6,169823
seq_160_1,seq_160_7,164461
seq_160_1,seq_160_8,167137
seq_160_1,seq_160_9,183912
seq_160_1,seq_160_10,167135
seq_160_1,seq_160_11,132148
seq_160_1,seq_160_12,157353
seq_160_1,seq_160_13,116035
seq_160_1,seq_160_14,156763
seq_160_2,seq_160_3,157721
seq_160_2,seq_160_4,158607
seq_160_2,seq_160_5,157263
seq_160_2,seq_160_6,160399
seq_160_2,seq_160_7,1240433
seq_160_2,seq_160_8,138526
seq_160_2,seq_160_9,151046
seq_160_2,seq_160_10,120043
seq_160_2,seq_160_11,120033
seq_160_2,seq_160_12,116486
seq_160_2,seq_160_13,121660
seq_160_2,seq_160_14,228258
seq_160_3,seq_160_4,110427
seq_160_3,seq_160_5,105126
seq_160_3,seq_160_6,105750
seq_160_3,seq_160_7,101971
seq_160_3,seq_160_8,103224
seq_160_3,seq_160_9,105351
seq_160_3,seq_160_10,103991
seq_160_3,seq_160_11,115838
seq_160_3,seq_160_12,104527
seq_160_3,seq_160_13,101311
seq_160_3,seq_160_14,104800
seq_160_4,seq_160_5,102105
seq_160_4,seq_160_6,108488
seq_160_4,seq_160_7,103780
seq_160_4,seq_160_8,105294
seq_160_4,seq_160_9,106281
seq_160_4,seq_160_10,104409
seq_160_4,seq_160_11,104601
seq_160_4,seq_160_12,104119
seq_160_4,seq_160_13,102548
seq_160_4,seq_160_14,103117
seq_160_5,seq_160_6,105511
seq_160_5,seq_160_7,102403
seq_160_5,seq_160_8,101837
seq_160_5,seq_160_9,101875
seq_160_5,seq_160_10,104298
seq_160_5,seq_160_11,105102
seq_160_5,seq_160_12,101820
seq_160_5,seq_160_13,103198
seq_160_5,seq_160_14,104324
seq_160_6,seq_160_7,137306
seq_160_6,seq_160_8,118817
seq_160_6,seq_160_9,178828
seq_160_6,seq_160_10,115495
seq_160_6,seq_160_11,130910
seq_160_6,seq_160_12,121626
seq_160_6,seq_160_13,119903
seq_160_6,seq_160_14,129543
seq_160_7,seq_160_8,119550
seq_160_7,seq_160_9,126066
seq_160_7,seq_160_10,100142
seq_160_7,seq_160_11,102752
seq_160_7,seq_160_12,102509
seq_160_7,seq_160_13,104451
seq_160_7,seq_160_14,104980
seq_160_8,seq_160_9,103034
seq_160_8,seq_160_10,103682
seq_160_8,seq_160_11,101316
seq_160_8,seq_160_12,103509
seq_160_8,seq_160_13,99290
seq_160_8,seq_160_14,103505
seq_160_9,seq_160_10,108201
seq_160_9,seq_160_11,102726
seq_160_9,seq_160_12,106643
seq_160_9,seq_160_13,101010
seq_160_9,seq_160_14,104413
seq_160_10,seq_160_11,102243
seq_160_10,seq_160_12,102470
seq_160_10,seq_160_13,102954
seq_160_10,seq_160_14,105414
seq_160_11,seq_160_12,102933
seq_160_11,seq_160_13,99784
seq_160_11,seq_160_14,104853
seq_160_12,seq_160_13,101972
seq_160_12,seq_160_14,104159
seq_160_13,seq_160_14,100138
seq_170_0,seq_170_1,136144
seq_170_0,seq_170_2,132413
seq_170_0,seq_170_3,133980
seq_170_0,seq_170_4,186030
seq_170_0,seq_170_5,156004
seq_170_0,seq_170_6,154926
seq_170_0,seq_170_7,247773
seq_170_0,seq_170_8,135332
seq_170_0,seq_170_9,169032
seq_170_0,seq_170_10,169327
seq_170_0,seq_170_11,153523
seq_170_0,seq_170_12,152792
seq_170_0,seq_170_13,152440
seq_170_0,seq_170_14,120072
seq_170_1,seq_170_2,139428
seq_170_1,seq_170_3,178710
seq_170_1,seq_170_4,128316
seq_170_1,seq_170_5,127424
seq_170_1,seq_170_6,127445
seq_170_1,seq_170_7,131218
seq_170_1,seq_170_8,124688
seq_170_1,seq_170_9,116209
seq_170_1,seq_170_10,111370
seq_170_1,seq_170_11,116204
seq_170_1,seq_170_12,116345
seq_170_1,seq_170_13,140468
seq_170_1,seq_170_14,118361
seq_170_2,seq_170_3,115627
seq_170_2,seq_170_4,114290
seq_170_2,seq_170_5,113773
seq_170_2,seq_170_6,117601
seq_170_2,seq_170_7,115552
seq_170_2,seq_170_8,114666
seq_170_2,seq_170_9,117515
seq_170_2,seq_170_10,114201
seq_170_2,seq_170_11,117059
seq_170_2,seq_170_12,116404
seq_170_2,seq_170_13,111497
seq_170_2,seq_170_14,116615
seq_170_3,seq_170_4,118187
seq_170_3,seq_170_5,115276
seq_170_3,seq_170_6,114854
seq_170_3,seq_170_7,118436
seq_170_3,seq_170_8,116792
seq_170_3,seq_170_9,116017
seq_170_3,seq_170_10,119935
seq_170_3,seq_170_11,118875
seq_170_3,seq_170_12,118076
seq_170_3,seq_170_13,114442
seq_170_3,seq_170_14,117913
seq_170_4,seq_170_5,117324
seq_170_4,seq_170_6,114961
seq_170_4,seq_170_7,113842
seq_170_4,seq_170_8,116355
seq_170_4,seq_170_9,113354
seq_170_4,seq_170_10,113696
seq_170_4,seq_170_11,117363
seq_170_4,seq_170_12,131137
seq_170_4,seq_170_13,186445
seq_170_4,seq_170_14,131417
seq_170_5,seq_170_6,128576
seq_170_5,seq_170_7,129323
seq_170_5,seq_170_8,126957
seq_170_5,seq_170_9,125975
seq_170_5,seq_170_10,142152
seq_170_5,seq_170_11,138433
seq_170_5,seq_170_12,176295
seq_170_5,seq_170_13,136572
seq_170_5,seq_170_14,263576
seq_170_6,seq_170_7,132334
seq_170_6,seq_170_8,145757
seq_170_6,seq_170_9,142996
seq_170_6,seq_170_10,143667
seq_170_6,seq_170_11,136140
seq_170_6,seq_170_12,133044
seq_170_6,seq_170_13,196645
seq_170_6,seq_170_14,143708
seq_170_7,seq_170_8,135312
seq_170_7,seq_170_9,167311
seq_170_7,seq_170_10,141819
seq_170_7,seq_170_11,141021
seq_170_7,seq_170_12,126053
seq_170_7,seq_170_13,115064
seq_170_7,seq_170_14,114629
seq_170_8,seq_170_9,116595
seq_170_8,seq_170_10,115811
seq_170_8,seq_170_11,115478
seq_170_8,seq_170_12,178732
seq_170_8,seq_170_13,128517
seq_170_8,seq_170_14,184897
seq_170_9,seq_170_10,179460
seq_170_9,seq_170_11,191366
seq_170_9,seq_170_12,133899
seq_170_9,seq_170_13,127161
seq_170_9,seq_170_14,222692
seq_170_10,seq_170_11,205200
seq_170_10,seq_170_12,202868
seq_170_10,seq_170_13,202465
seq_170_10,seq_170_14,315522
seq_170_11,seq_170_12,202033
seq_170_11,seq_170_13,200379
seq_170_11,seq_170_14,202273
seq_170_12,seq_170_13,193671
seq_170_12,seq_170_14,204075
seq_170_13,seq_170_14,202115
seq_180_0,seq_180_1,162060
seq_180_0,seq_180_2,146397
seq_180_0,seq_180_3,155734
seq_180_0,seq_180_4,163230
seq_180_0,seq_180_5,165670
seq_180_0,seq_180_6,150297
seq_180_0,seq_180_7,152439
seq_180_0,seq_180_8,163922
seq_180_0,seq_180_9,149334
seq_180_0,seq_180_10,147459
seq_180_0,seq_180_11,143637
seq_180_0,seq_180_12,148142
seq_180_0,seq_180_13,148600
seq_180_0,seq_180_14,147862
seq_180_1,seq_180_2,143385
seq_180_1,seq_180_3,146624
seq_180_1,seq_180_4,162867
seq_180_1,seq_180_5,145476
seq_180_1,seq_180_6,149796
seq_180_1,seq_180_7,148859
seq_180_1,seq_180_8,161617
seq_180_1,seq_180_9,160614
seq_180_1,seq_180_10,201173
seq_180_1,seq_180_11,190132
seq_180_1,seq_180_12,201511
seq_180_1,seq_180_13,201016
seq_180_1,seq_180_14,185828
seq_180_2,seq_180_3,196912
seq_180_2,seq_180_4,197428
seq_180_2,seq_180_5,172053
seq_180_2,seq_180_6,158194
seq_180_2,seq_180_7,153019
seq_180_2,seq_180_8,150033
seq_180_2,seq_180_9,944281
seq_180_2,seq_180_10,577006
seq_180_2,seq_180_11,149946
seq_180_2,seq_180_12,161494
seq_180_2,seq_180_13,162463
seq_180_2,seq_180_14,148843
seq_180_3,seq_180_4,150030
seq_180_3,seq_180_5,257632
seq_180_3,seq_180_6,168921
seq_180_3,seq_180_7,167163
seq_180_3,seq_180_8,164625
seq_180_3,seq_180_9,156200
seq_180_3,seq_180_10,198464
seq_180_3,seq_180_11,153061
seq_180_3,seq_180_12,147962
seq_180_3,seq_180_13,150487
seq_180_3,seq_180_14,164048
seq_180_4,seq_180_5,157413
seq_180_4,seq_180_6,152189
seq_180_4,seq_180_7,167928
seq_180_4,seq_180_8,164210
seq_180_4,seq_180_9,167416
seq_180_4,seq_180_10,161009
seq_180_4,seq_180_11,162493
seq_180_4,seq_180_12,165096
seq_180_4,seq_180_13,162703
seq_180_4,seq_180_14,163400
seq_180_5,seq_180_6,169340
seq_180_5,seq_180_7,167553
seq_180_5,seq_180_8,163759
seq_180_5,seq_180_9,166175
seq_180_5,seq_180_10,189927
seq_180_5,seq_180_11,165107
seq_180_5,seq_180_12,163941
seq_180_5,seq_180_13,160731
seq_180_5,seq_180_14,385189
seq_180_6,seq_180_7,163993
seq_180_6,seq_180_8,163822
seq_180_6,seq_180_9,151862
seq_180_6,seq_180_10,163502
seq_180_6,seq_180_11,174750
seq_180_6,seq_180_12,150253
seq_180_6,seq_180_13,201010
seq_180_6,seq_180_14,243200
seq_180_7,seq_180_8,185693
seq_180_7,seq_180_9,187529
seq_180_7,seq_180_10,161825
seq_180_7,seq_180_11,164367
seq_180_7,seq_180_12,163826
seq_180_7,seq_180_13,160688
seq_180_7,seq_180_14,214741
seq_180_8,seq_180_9,142687
seq_180_8,seq_180_10,143078
seq_180_8,seq_180_11,145990
seq_180_8,seq_180_12,140771
seq_180_8,seq_180_13,143424
seq_180_8,seq_180_14,142688
seq_180_9,seq_180_10,141644
seq_180_9,seq_180_11,144698
seq_180_9,seq_180_12,145074
seq_180_9,seq_180_13,129531
seq_180_9,seq_180_14,175895
seq_180_10,seq_180_11,154419
seq_180_10,seq_180_12,151016
seq_180_10,seq_180_13,139808
seq_180_10,seq_180_14,142892
seq_180_11,seq_180_12,128836
seq_180_11,seq_180_13,131942
seq_180_11,seq_180_14,126266
seq_180_12,seq_180_13,131413
seq_180_12,seq_180_14,131053
seq_180_13,seq_180_14,123606
seq_190_0,seq_190_1,138757
seq_190_0,seq_190_2,144949
seq_190_0,seq_190_3,145865
seq_190_0,seq_190_4,150501
seq_190_0,seq_190_5,199161
seq_190_0,seq_190_6,157556
seq_190_0,seq_190_7,158124
seq_190_0,seq_190_8,158022
seq_190_0,seq_190_9,233468
seq_190_0,seq_190_10,169633
seq_190_0,seq_190_11,144363
seq_190_0,seq_190_12,156744
seq_190_0,seq_190_13,145093
seq_190_0,seq_190_14,152724
seq_190_1,seq_190_2,241804
seq_190_1,seq_190_3,183012
seq_190_1,seq_190_4,181814
seq_190_1,seq_190_5,164402
seq_190_1,seq_190_6,168776
seq_190_1,seq_190_7,162667
seq_190_1,seq_190_8,162802
seq_190_1,seq_190_9,176528
seq_190_1,seq_190_10,183704
seq_190_1,seq_190_11,205996
seq_190_1,seq_190_12,216553
seq_190_1,seq_190_13,228652
seq_190_1,seq_190_14,189680
seq_190_2,seq_190_3,235314
seq_190_2,seq_190_4,163926
seq_190_2,seq_190_5,167683
seq_190_2,seq_190_6,177334
seq_190_2,seq_190_7,175913
seq_190_2,seq_190_8,197204
seq_190_2,seq_190_9,162076
seq_190_2,seq_190_10,215815
seq_190_2,seq_190_11,146006
seq_190_2,seq_190_12,146759
seq_190_2,seq_190_13,150389
seq_190_2,seq_190_14,145779
seq_190_3,seq_190_4,143986
seq_190_3,seq_190_5,146820
seq_190_3,seq_190_6,400618
seq_190_3,seq_190_7,168589
seq_190_3,seq_190_8,169807
seq_190_3,seq_190_9,167774
seq_190_3,seq_190_10,166954
seq_190_3,seq_190_11,161068
seq_190_3,seq_190_12,168401
seq_190_3,seq_190_13,168567
seq_190_3,seq_190_14,258911
seq_190_4,seq_190_5,250376
seq_190_4,seq_190_6,256861
seq_190_4,seq_190_7,314744
seq_190_4,seq_190_8,250319
seq_190_4,seq_190_9,249445
seq_190_4,seq_190_10,261927
seq_190_4,seq_190_11,314529
seq_190_4,seq_190_12,165994
seq_190_4,seq_190_13,172748
seq_190_4,seq_190_14,165712
seq_190_5,seq_190_6,161383
seq_190_5,seq_190_7,209004
seq_190_5,seq_190_8,168685
seq_190_5,seq_190_9,166693
seq_190_5,seq_190_10,168067
seq_190_5,seq_190_11,167087
seq_190_5,seq_190_12,236758
seq_190_5,seq_190_13,214323
seq_190_5,seq_190_14,223162
seq_190_6,seq_190_7,212267
seq_190_6,seq_190_8,1906972
seq_190_6,seq_190_9,259102
seq_190_6,seq_190_10,236275
seq_190_6,seq_190_11,221300
seq_190_6,seq_190_12,232134
seq_190_6,seq_190_13,225748
seq_190_6,seq_190_14,226672
seq_190_7,seq_190_8,221294
seq_190_7,seq_190_9,226260
seq_190_7,seq_190_10,229173
seq_190_7,seq_190_11,216205
seq_190_7,seq_190_12,237368
seq_190_7,seq_190_13,240391
seq_190_7,seq_190_14,230604
seq_190_8,seq_190_9,234277
seq_190_8,seq_190_10,228436
seq_190_8,seq_190_11,234231
seq_190_8,seq_190_12,231544
seq_190_8,seq_190_13,238688
seq_190_8,seq_190_14,258424
seq_190_9,seq_190_10,246626
seq_190_9,seq_190_11,230689
seq_190_9,seq_190_12,1015685
seq_190_9,seq_190_13,244367
seq_190_9,seq_190_14,166416
seq_190_10,seq_190_11,247770
seq_190_10,seq_190_12,246081
seq_190_10,seq_190_13,252631
seq_190_10,seq_190_14,245249
seq_190_11,seq_190_12,254235
seq_190_11,seq_190_13,381987
seq_190_11,seq_190_14,222273
seq_190_12,seq_190_13,217809
seq_190_12,seq_190_14,164824
seq_190_13,seq_190_14,157620
seq_200_0,seq_200_1,184811
seq_200_0,seq_200_2,183125
seq_200_0,seq_200_3,178393
seq_200_0,seq_200_4,191725
seq_200_0,seq_200_5,222236
seq_200_0,seq_200_6,235867
seq_200_0,seq_200_7,252388
seq_200_0,seq_200_8,232936
seq_200_0,seq_200_9,181182
seq_200_0,seq_200_10,181507
seq_200_0,seq_200_11,178344
seq_200_0,seq_200_12,182209
seq_200_0,seq_200_13,182820
seq_200_0,seq_200_14,180732
seq_200_1,seq_200_2,200723
seq_200_1,seq_200_3,202860
seq_200_1,seq_200_4,238238
seq_200_1,seq_200_5,292265
seq_200_1,seq_200_6,180720
seq_200_1,seq_200_7,177716
seq_200_1,seq_200_8,190204
seq_200_1,seq_200_9,179576
seq_200_1,seq_200_10,183592
seq_200_1,seq_200_11,178871
seq_200_1,seq_200_12,230204
seq_200_1,seq_200_13,210200
seq_200_1,seq_200_14,210782
seq_200_2,seq_200_3,208455
seq_200_2,seq_200_4,214195
seq_200_2,seq_200_5,211736
seq_200_2,seq_200_6,173761
seq_200_2,seq_200_7,176573
seq_200_2,seq_200_8,177833
seq_200_2,seq_200_9,181917
seq_200_2,seq_200_10,163439
seq_200_2,seq_200_11,153877
seq_200_2,seq_200_12,162048
seq_200_2,seq_200_13,162880
seq_200_2,seq_200_14,162764
seq_200_3,seq_200_4,155886
seq_200_3,seq_200_5,169830
seq_200_3,seq_200_6,157774
seq_200_3,seq_200_7,157996
seq_200_3,seq_200_8,185640
seq_200_3,seq_200_9,177053
seq_200_3,seq_200_10,194260
seq_200_3,seq_200_11,175369
seq_200_3,seq_200_12,168785
seq_200_3,seq_200_13,160651
seq_200_3,seq_200_14,162027
seq_200_4,seq_200_5,156973
seq_200_4,seq_200_6,158270
seq_200_4,seq_200_7,163115
seq_200_4,seq_200_8,162578
seq_200_4,seq_200_9,158721
seq_200_4,seq_200_10,165916
seq_200_4,seq_200_11,176627
seq_200_4,seq_200_12,168153
seq_200_4,seq_200_13,185278
seq_200_4,seq_200_14,179921
seq_200_5,seq_200_6,173057
seq_200_5,seq_200_7,176784
seq_200_5,seq_200_8,184648
seq_200_5,seq_200_9,157951
seq_200_5,seq_200_10,159650
seq_200_5,seq_200_11,173175
seq_200_5,seq_200_12,220958
seq_200_5,seq_200_13,182063
seq_200_5,seq_200_14,161245
seq_200_6,seq_200_7,163140
seq_200_6,seq_200_8,156425
seq_200_6,seq_200_9,156065
seq_200_6,seq_200_10,161961
seq_200_6,seq_200_11,156600
seq_200_6,seq_200_12,158085
seq_200_6,seq_200_13,163363
seq_200_6,seq_200_14,161270
seq_200_7,seq_200_8,161812
seq_200_7,seq_200_9,161184
seq_200_7,seq_200_10,162795
seq_200_7,seq_200_11,219668
seq_200_7,seq_200_12,193652
seq_200_7,seq_200_13,184473
seq_200_7,seq_200_14,186738
seq_200_8,seq_200_9,181866
seq_200_8,seq_200_10,183218
seq_200_8,seq_200_11,180929
seq_200_8,seq_200_12,181133
seq_200_8,seq_200_13,185642
seq_200_8,seq_200_14,183528
seq_200_9,seq_200_10,188258
seq_200_9,seq_200_11,177741
seq_200_9,seq_200_12,181634
seq_200_9,seq_200_13,183405
seq_200_9,seq_200_14,185883
seq_200_10,seq_200_11,179268
seq_200_10,seq_200_12,183034
seq_200_10,seq_200_13,185706
seq_200_10,seq_200_14,183043
seq_200_11,seq_200_12,180599
seq_200_11,seq_200_13,183545
seq_200_11,seq_200_14,184416
seq_200_12,seq_200_13,180849
seq_200_12,seq_200_14,247949
seq_200_13,seq_200_14,180717
seq_210_0,seq_210_1,204727
seq_210_0,seq_210_2,202658
seq_210_0,seq_210_3,204995
seq_210_0,seq_210_4,212748
seq_210_0,seq_210_5,206385
seq_210_0,seq_210_6,194145
seq_210_0,seq_210_7,225626
seq_210_0,seq_210_8,197165
seq_210_0,seq_210_9,197056
seq_210_0,seq_210_10,199302
seq_210_0,seq_210_11,201851
seq_210_0,seq_210_12,278339
seq_210_0,seq_210_13,195722
seq_210_0,seq_210_14,198511
seq_210_1,seq_210_2,199318
seq_210_1,seq_210_3,227924
seq_210_1,seq_210_4,253528
seq_210_1,seq_210_5,194314
seq_210_1,seq_210_6,196240
seq_210_1,seq_210_7,197993
seq_210_1,seq_210_8,251885
seq_210_1,seq_210_9,305820
seq_210_1,seq_210_10,309508
seq_210_1,seq_210_11,284823
seq_210_1,seq_210_12,421853
seq_210_1,seq_210_13,238738
seq_210_1,seq_210_14,200084
seq_210_2,seq_210_3,348812
seq_210_2,seq_210_4,208985
seq_210_2,seq_210_5,273114
seq_210_2,seq_210_6,171996
seq_210_2,seq_210_7,175834
seq_210_2,seq_210_8,168100
seq_210_2,seq_210_9,174863
seq_210_2,seq_210_10,188189
seq_210_2,seq_210_11,173731
seq_210_2,seq_210_12,176623
seq_210_2,seq_210_13,171744
seq_210_2,seq_210_14,173036
seq_210_3,seq_210_4,205042
seq_210_3,seq_210_5,179774
seq_210_3,seq_210_6,172660
seq_210_3,seq_210_7,177417
seq_210_3,seq_210_8,232469
seq_210_3,seq_210_9,197606
seq_210_3,seq_210_10,177196
seq_210_3,seq_210_11,208447
seq_210_3,seq_210_12,204183
seq_210_3,seq_210_13,206635
seq_210_3,seq_210_14,197681
seq_210_4,seq_210_5,284034
seq_210_4,seq_210_6,271888
seq_210_4,seq_210_7,288358
seq_210_4,seq_210_8,288184
seq_210_4,seq_210_9,275922
seq_210_4,seq_210_10,222530
seq_210_4,seq_210_11,234130
seq_210_4,seq_210_12,202583
seq_210_4,seq_210_13,173579
seq_210_4,seq_210_14,175526
seq_210_5,seq_210_6,212450
seq_210_5,seq_210_7,171124
seq_210_5,seq_210_8,172430
seq_210_5,seq_210_9,191183
seq_210_5,seq_210_10,174586
seq_210_5,seq_210_11,237091
seq_210_5,seq_210_12,194672
seq_210_5,seq_210_13,189224
seq_210_5,seq_210_14,213394
seq_210_6,seq_210_7,175812
seq_210_6,seq_210_8,171993
seq_210_6,seq_210_9,170187
seq_210_6,seq_210_10,185596
seq_210_6,seq_210_11,173454
seq_210_6,seq_210_12,171569
seq_210_6,seq_210_13,197059
seq_210_6,seq_210_14,170873
seq_210_7,seq_210_8,172073
seq_210_7,seq_210_9,171572
seq_210_7,seq_210_10,173273
seq_210_7,seq_210_11,175383
seq_210_7,seq_210_12,176248
seq_210_7,seq_210_13,203784
seq_210_7,seq_210_14,171030
seq_210_8,seq_210_9,170390
seq_210_8,seq_210_10,170047
seq_210_8,seq_210_11,178074
seq_210_8,seq_210_12,192798
seq_210_8,seq_210_13,172435
seq_210_8,seq_210_14,216892
seq_210_9,seq_210_10,187250
seq_210_9,seq_210_11,224059
seq_210_9,seq_210_12,234221
seq_210_9,seq_210_13,296114
seq_210_9,seq_210_14,205192
seq_210_10,seq_210_11,306210
seq_210_10,seq_210_12,323398
seq_210_10,seq_210_13,223429
seq_210_10,seq_210_14,196730
seq_210_11,seq_210_12,269522
seq_210_11,seq_210_13,196475
seq_210_11,seq_210_14,199169
seq_210_12,seq_210_13,192394
seq_210_12,seq_210_14,196492
seq_210_13,seq_210_14,191974
seq_220_0,seq_220_1,250414
seq_220_0,seq_220_2,236806
seq_220_0,seq_220_3,240488
seq_220_0,seq_220_4,256807
seq_220_0,seq_220_5,247754
seq_220_0,seq_220_6,336201
seq_220_0,seq_220_7,285182
seq_220_0,seq_220_8,304998
seq_220_0,seq_220_9,300200
seq_220_0,seq_220_10,377614
seq_220_0,seq_220_11,437433
seq_220_0,seq_220_12,327847
seq_220_0,seq_220_13,292418
seq_220_0,seq_220_14,275405
seq_220_1,seq_220_2,248633
seq_220_1,seq_220_3,245693
seq_220_1,seq_220_4,219011
seq_220_1,seq_220_5,213206
seq_220_1,seq_220_6,326536
seq_220_1,seq_220_7,302506
seq_220_1,seq_220_8,307404
seq_220_1,seq_220_9,286539
seq_220_1,seq_220_10,595040
seq_220_1,seq_220_11,256335
seq_220_1,seq_220_12,311252
seq_220_1,seq_220_13,325011
seq_220_1,seq_220_14,720396
seq_220_2,seq_220_3,373296
seq_220_2,seq_220_4,486918
seq_220_2,seq_220_5,289012
seq_220_2,seq_220_6,294316
seq_220_2,seq_220_7,278546
seq_220_2,seq_220_8,408486
seq_220_2,seq_220_9,300911
seq_220_2,seq_220_10,288617
seq_220_2,seq_220_11,241326
seq_220_2,seq_220_12,362122
seq_220_2,seq_220_13,360256
seq_220_2,seq_220_14,254636
seq_220_3,seq_220_4,235152
seq_220_3,seq_220_5,371717
seq_220_3,seq_220_6,294124
seq_220_3,seq_220_7,238493
seq_220_3,seq_220_8,311021
seq_220_3,seq_220_9,309022
seq_220_3,seq_220_10,236129
seq_220_3,seq_220_11,338824
seq_220_3,seq_220_12,338328
seq_220_3,seq_220_13,324585
seq_220_3,seq_220_14,456650
seq_220_4,seq_220_5,320837
seq_220_4,seq_220_6,779482
seq_220_4,seq_220_7,313701
seq_220_4,seq_220_8,544479
seq_220_4,seq_220_9,329159
seq_220_4,seq_220_10,1098477
seq_220_4,seq_220_11,216290
seq_220_4,seq_220_12,281802
seq_220_4,seq_220_13,356283
seq_220_4,seq_220_14,328183
seq_220_5,seq_220_6,254408
seq_220_5,seq_220_7,294427
seq_220_5,seq_220_8,687505
seq_220_5,seq_220_9,286303
seq_220_5,seq_220_10,285033
seq_220_5,seq_220_11,293884
seq_220_5,seq_220_12,808437
seq_220_5,seq_220_13,398975
seq_220_5,seq_220_14,302400
seq_220_6,seq_220_7,301291
seq_220_6,seq_220_8,299678
seq_220_6,seq_220_9,290973
seq_220_6,seq_220_10,364248
seq_220_6,seq_220_11,306104
seq_220_6,seq_220_12,296945
seq_220_6,seq_220_13,301107
seq_220_6,seq_220_14,305957
seq_220_7,seq_220_8,275662
seq_220_7,seq_220_9,294080
seq_220_7,seq_220_10,331281
seq_220_7,seq_220_11,297821
seq_220_7,seq_220_12,297287
seq_220_7,seq_220_13,330173
seq_220_7,seq_220_14,307850
seq_220_8,seq_220_9,302110
seq_220_8,seq_220_10,303788
seq_220_8,seq_220_11,318302
seq_220_8,seq_220_12,219049
seq_220_8,seq_220_13,311747
seq_220_8,seq_220_14,1621539
seq_220_9,seq_220_10,373548
seq_220_9,seq_220_11,536261
seq_220_9,seq_220_12,5943533
seq_220_9,seq_220_13,345141
seq_220_9,seq_220_14,19978865
seq_220_10,seq_220_11,315217
seq_220_10,seq_220_12,297060
seq_220_10,seq_220_13,275936
seq_220_10,seq_220_14,300234
seq_220_11,seq_220_12,1134053
seq_220_11,seq_220_13,323565
seq_220_11,seq_220_14,318295
seq_220_12,seq_220_13,294406
